ip_away,h_away,r_away,er_away,bb_away,k_away,hr_away,era_away,p_away,s_away,name_away,personId_away,note_away,game_id,ip_home,h_home,r_home,er_home,bb_home,k_home,hr_home,era_home,p_home,s_home,name_home,personId_home,note_home,namefield_away,namefield_home
5.0,4.0,2.0,2.0,3.0,8.0,0.0,3.89,98.0,62.0,Wood,622072.0,"(W, 7-3)",633470,2.0,5.0,3.0,3.0,3.0,3.0,1.0,4.17,63.0,38.0,Gallen,668678.0,"(L, 1-4)",,
6.2,4.0,1.0,1.0,2.0,5.0,0.0,3.94,103.0,62.0,Houser,605288.0,"(W, 5-5)",633507,6.0,6.0,5.0,5.0,1.0,6.0,3.0,4.09,93.0,57.0,Brubaker,664141.0,"(L, 4-8)",,
5.2,5.0,1.0,1.0,3.0,7.0,1.0,1.98,110.0,66.0,Gibson,502043.0,,633511,5.2,5.0,3.0,2.0,2.0,6.0,0.0,4.1,101.0,65.0,"Gilbert, L",669302.0,,,
5.0,6.0,5.0,3.0,1.0,0.0,0.0,2.59,87.0,52.0,Stroman,573186.0,,633522,3.1,6.0,4.0,4.0,3.0,6.0,1.0,2.91,80.0,49.0,Cole,543037.0,,,
6.0,5.0,2.0,2.0,2.0,6.0,1.0,4.98,124.0,80.0,Lyles,543475.0,"(W, 4-5)",633379,3.1,8.0,7.0,7.0,2.0,4.0,3.0,6.0,81.0,48.0,"Gonzales, M",594835.0,"(L, 1-5)",,
6.1,4.0,1.0,1.0,4.0,4.0,0.0,4.11,97.0,57.0,Lauer,641778.0,"(W, 3-3)",633387,1.2,6.0,5.0,5.0,3.0,3.0,0.0,11.17,59.0,33.0,Ponce,664074.0,"(L, 0-2)",,
4.0,7.0,4.0,4.0,1.0,6.0,1.0,5.63,84.0,53.0,Long,669674.0,,633388,4.0,7.0,4.0,4.0,2.0,3.0,1.0,5.25,74.0,44.0,Faria,607188.0,,,
6.0,6.0,4.0,4.0,1.0,8.0,2.0,2.65,98.0,74.0,Darvish,506433.0,"(L, 7-3)",633390,6.0,3.0,2.0,2.0,2.0,2.0,1.0,4.13,86.0,52.0,Eflin,621107.0,"(W, 3-6)",,
5.0,5.0,2.0,2.0,3.0,2.0,0.0,4.88,92.0,60.0,"Richards, G",572070.0,,633401,7.0,5.0,4.0,2.0,2.0,5.0,1.0,3.56,98.0,69.0,"Irvin, C",608344.0,,,
5.1,3.0,3.0,3.0,2.0,5.0,1.0,4.18,71.0,44.0,McClanahan,663556.0,"(L, 3-3)",633403,5.2,2.0,1.0,1.0,3.0,5.0,1.0,4.06,97.0,56.0,Stripling,548389.0,,,
6.0,5.0,1.0,0.0,4.0,4.0,0.0,2.96,99.0,62.0,"Alcantara, S",645261.0,"(W, 5-7)",633416,5.2,4.0,3.0,3.0,4.0,7.0,1.0,3.45,102.0,60.0,Muller,666205.0,"(L, 1-2)",,
5.2,3.0,0.0,0.0,3.0,3.0,0.0,4.24,79.0,49.0,LeBlanc,453281.0,,633424,6.0,3.0,0.0,0.0,3.0,3.0,0.0,5.5,98.0,59.0,Freeland,607536.0,,,
6.0,4.0,2.0,1.0,2.0,2.0,0.0,3.70,91.0,55.0,Odorizzi,543606.0,"(W, 3-3)",633429,5.0,5.0,3.0,3.0,2.0,3.0,2.0,8.44,86.0,52.0,Morgan,669212.0,"(L, 1-3)",,
4.0,3.0,3.0,3.0,1.0,3.0,1.0,3.39,54.0,34.0,Kershaw,477132.0,,633430,4.1,3.0,3.0,3.0,3.0,2.0,0.0,2.48,70.0,41.0,Espino,502179.0,,,
5.0,8.0,6.0,6.0,3.0,3.0,1.0,8.66,88.0,58.0,Jax,643377.0,"(L, 1-1)",633439,4.0,6.0,2.0,2.0,2.0,2.0,0.0,2.6,69.0,43.0,"Duffy, D",518633.0,,,
5.2,2.0,2.0,2.0,2.0,5.0,1.0,2.61,106.0,65.0,"Walker, T",592836.0,"(W, 7-3)",633440,4.1,6.0,3.0,3.0,3.0,6.0,0.0,4.17,86.0,54.0,Montgomery,656756.0,"(L, 3-3)",,
7.0,5.0,3.0,3.0,1.0,6.0,2.0,4.48,82.0,60.0,Alzolay,640470.0,"(L, 4-8)",633441,5.0,5.0,2.0,1.0,4.0,7.0,1.0,3.63,102.0,59.0,Mahle,641816.0,,,
4.0,7.0,7.0,7.0,3.0,2.0,1.0,4.48,79.0,49.0,Keuchel,572971.0,"(L, 6-3)",633442,5.0,8.0,5.0,5.0,1.0,6.0,1.0,4.35,94.0,65.0,Skubal,669373.0,"(W, 5-7)",,
4.2,7.0,4.0,4.0,4.0,4.0,0.0,6.02,88.0,53.0,"López, Jo",605347.0,"(L, 2-11)",633453,7.2,4.0,1.0,1.0,1.0,6.0,0.0,4.6,112.0,70.0,Cobb,502171.0,"(W, 6-3)",,
4.0,2.0,0.0,0.0,4.0,3.0,0.0,4.99,81.0,39.0,Snell,605483.0,,633374,6.0,9.0,5.0,5.0,3.0,4.0,2.0,4.5,112.0,73.0,Velasquez,592826.0,"(L, 3-3)",,
4.0,7.0,4.0,4.0,0.0,1.0,2.0,7.16,54.0,41.0,Eshelman,664045.0,,633391,5.0,2.0,2.0,2.0,5.0,7.0,0.0,3.86,101.0,60.0,Sandoval,663776.0,,,
1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.03,19.0,10.0,Cleavinger,664076.0,,633398,6.2,7.0,3.0,3.0,0.0,11.0,1.0,4.02,101.0,70.0,Ross,605452.0,"(L, 5-8)",,
7.0,2.0,0.0,0.0,2.0,10.0,0.0,4.09,101.0,65.0,Pivetta,601713.0,"(W, 7-3)",633399,7.0,5.0,1.0,1.0,1.0,10.0,0.0,2.84,97.0,68.0,Kaprielian,621076.0,"(L, 4-3)",,
5.0,4.0,1.0,1.0,0.0,5.0,1.0,4.34,71.0,46.0,Yarbrough,642232.0,"(W, 5-3)",633408,7.0,5.0,2.0,2.0,2.0,6.0,1.0,3.36,104.0,67.0,Ray,592662.0,"(L, 6-4)",,
5.0,10.0,6.0,6.0,1.0,5.0,0.0,4.20,102.0,66.0,Giolito,608337.0,"(L, 6-6)",633410,2.2,7.0,2.0,2.0,1.0,0.0,0.0,7.94,60.0,38.0,Manning,666159.0,,,
7.2,5.0,3.0,3.0,1.0,8.0,2.0,3.64,100.0,68.0,Greinke,425844.0,,633414,5.1,6.0,3.0,3.0,2.0,3.0,1.0,4.2,94.0,56.0,Quantrill,615698.0,,,
4.0,4.0,3.0,3.0,1.0,4.0,1.0,3.48,65.0,42.0,Oswalt,621261.0,"(L, 1-1)",633417,3.1,2.0,1.0,1.0,0.0,4.0,0.0,1.29,59.0,39.0,Cortes,641482.0,,,
6.0,3.0,2.0,2.0,5.0,7.0,1.0,2.23,96.0,57.0,"Peralta, F",642547.0,"(L, 7-3)",633422,7.0,3.0,0.0,0.0,2.0,6.0,0.0,4.39,93.0,62.0,Anderson,542881.0,"(W, 4-8)",,
6.0,5.0,3.0,3.0,1.0,6.0,1.0,2.25,87.0,60.0,"Thompson, Z.R.",605507.0,,633423,5.1,5.0,4.0,4.0,2.0,7.0,1.0,3.91,90.0,58.0,"Morton, C",450203.0,,,
7.0,4.0,4.0,4.0,1.0,5.0,2.0,5.17,94.0,59.0,Foltynewicz,592314.0,"(L, 2-8)",633425,6.0,4.0,1.0,1.0,0.0,5.0,0.0,3.8,81.0,57.0,Flexen,623167.0,"(W, 7-3)",,
6.0,5.0,1.0,1.0,0.0,5.0,0.0,3.83,93.0,62.0,Hendricks,543294.0,,633428,6.2,10.0,2.0,2.0,1.0,3.0,0.0,3.06,91.0,62.0,Miley,489119.0,,,
6.0,2.0,0.0,0.0,1.0,10.0,0.0,5.03,97.0,67.0,Maeda,628317.0,"(W, 4-3)",633431,6.1,5.0,2.0,2.0,2.0,7.0,1.0,6.39,96.0,59.0,"Keller, B",641745.0,"(L, 6-9)",,
3.1,1.0,1.0,1.0,1.0,2.0,1.0,6.23,44.0,24.0,Martinez,593372.0,,633434,6.0,5.0,2.0,2.0,1.0,11.0,1.0,3.59,95.0,60.0,Márquez,608566.0,,,
8.2,6.0,2.0,2.0,2.0,7.0,0.0,2.84,107.0,69.0,DeSclafani,543101.0,"(W, 9-3)",633436,6.0,5.0,5.0,5.0,1.0,5.0,2.0,3.45,99.0,66.0,"Smith, C",592761.0,"(L, 2-5)",,
3.1,7.0,5.0,5.0,2.0,0.0,1.0,9.13,65.0,40.0,"Allen, L.S.",663531.0,,633353,3.2,3.0,1.0,1.0,1.0,5.0,0.0,3.65,57.0,41.0,Hill,448179.0,,,
5.0,5.0,4.0,3.0,2.0,6.0,0.0,2.49,93.0,60.0,Buehler,621111.0,,633361,5.0,6.0,2.0,2.0,0.0,8.0,0.0,2.22,96.0,64.0,"Rogers, Tr",669432.0,,,
6.0,5.0,2.0,2.0,2.0,6.0,0.0,4.67,92.0,56.0,Gutierrez,661269.0,"(W, 4-3)",633363,6.0,3.0,4.0,4.0,3.0,6.0,1.0,5.36,94.0,54.0,Minor,501985.0,"(L, 6-7)",,
3.1,6.0,5.0,2.0,4.0,2.0,1.0,5.34,83.0,48.0,Lester,452657.0,,633378,5.0,7.0,5.0,5.0,1.0,4.0,1.0,2.97,100.0,65.0,Musgrove,605397.0,,,
7.0,3.0,0.0,0.0,2.0,2.0,0.0,3.39,89.0,58.0,"Kim, K",547942.0,"(W, 3-5)",633380,7.0,3.0,2.0,2.0,2.0,8.0,0.0,1.74,99.0,66.0,Gausman,592332.0,"(L, 8-3)",,
4.0,5.0,2.0,2.0,2.0,4.0,1.0,5.60,74.0,46.0,Moore,519043.0,,633386,5.0,4.0,2.0,2.0,2.0,1.0,2.0,4.28,75.0,42.0,Davies,605200.0,,,
5.1,8.0,2.0,1.0,1.0,3.0,0.0,3.89,79.0,56.0,"Pérez, M",527048.0,"(W, 7-4)",633389,3.0,3.0,2.0,2.0,4.0,3.0,1.0,2.37,75.0,45.0,"Suarez, J",660761.0,"(L, 3-2)",,
7.0,3.0,0.0,0.0,0.0,6.0,0.0,2.14,91.0,61.0,"Peralta, Wi",503449.0,"(W, 2-1)",633400,5.1,5.0,5.0,2.0,2.0,9.0,0.0,3.45,90.0,62.0,Allard,663465.0,"(L, 2-5)",,
5.0,7.0,6.0,6.0,2.0,5.0,1.0,4.66,91.0,59.0,Fried,608331.0,"(L, 5-5)",633411,5.0,4.0,1.0,1.0,3.0,4.0,0.0,5.08,92.0,54.0,De Jong,608328.0,"(W, 1-3)",,
6.1,4.0,4.0,4.0,1.0,6.0,0.0,2.10,76.0,53.0,Woodruff,605540.0,"(L, 7-4)",633412,5.0,2.0,1.0,1.0,2.0,7.0,1.0,3.77,92.0,60.0,Megill,656731.0,,,
5.1,6.0,6.0,6.0,2.0,8.0,1.0,4.14,107.0,68.0,Cease,656302.0,"(L, 7-4)",633487,5.0,2.0,0.0,0.0,3.0,7.0,0.0,4.85,93.0,57.0,Ober,641927.0,"(W, 1-1)",,
6.0,7.0,1.0,1.0,0.0,8.0,0.0,2.31,104.0,71.0,Rodón,607074.0,"(W, 7-3)",633352,7.0,1.0,2.0,1.0,3.0,10.0,0.0,3.36,106.0,72.0,Berríos,621244.0,"(L, 7-3)",,
5.0,7.0,3.0,3.0,4.0,3.0,0.0,3.58,97.0,61.0,Wainwright,425794.0,"(W, 7-5)",633358,6.0,9.0,4.0,4.0,1.0,7.0,1.0,4.15,94.0,59.0,Cueto,456501.0,"(L, 6-5)",,
4.1,5.0,4.0,4.0,3.0,3.0,0.0,8.23,86.0,52.0,Hentges,656529.0,"(L, 1-4)",633360,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.77,27.0,22.0,McHugh,543521.0,,,
4.2,6.0,5.0,5.0,4.0,3.0,1.0,6.43,84.0,47.0,Ureña,570632.0,,633364,5.0,1.0,1.0,1.0,1.0,6.0,1.0,4.22,64.0,45.0,Dunning,641540.0,,,
7.0,3.0,1.0,1.0,1.0,4.0,1.0,4.81,99.0,67.0,"Castillo, L",622491.0,,633369,4.1,8.0,5.0,5.0,3.0,4.0,1.0,5.4,100.0,63.0,Bubic,663460.0,,,
5.2,9.0,5.0,5.0,1.0,9.0,1.0,3.66,104.0,71.0,Eovaldi,543135.0,"(L, 9-5)",633370,7.0,5.0,2.0,2.0,0.0,4.0,0.0,3.49,89.0,65.0,Ohtani,660271.0,"(W, 4-1)",,
5.1,2.0,0.0,0.0,1.0,3.0,0.0,2.11,72.0,45.0,Gonsolin,664062.0,,633376,4.0,4.0,1.0,1.0,1.0,8.0,0.0,2.94,91.0,57.0,"López, P",641154.0,,,
6.0,6.0,3.0,3.0,1.0,8.0,0.0,3.94,91.0,63.0,"Gray, Jn",592351.0,,633381,5.1,6.0,2.0,2.0,1.0,1.0,0.0,4.6,91.0,58.0,"Kelly, M",518876.0,,,
7.0,4.0,1.0,1.0,1.0,9.0,0.0,5.05,101.0,67.0,Taillon,592791.0,"(W, 4-4)",633382,1.2,5.0,6.0,6.0,3.0,2.0,1.0,6.48,63.0,37.0,Sheffield,656954.0,"(L, 5-8)",,
5.0,5.0,1.0,1.0,3.0,4.0,0.0,3.27,91.0,56.0,"Anderson, I",666120.0,,633384,6.0,4.0,1.0,1.0,0.0,7.0,1.0,4.73,97.0,61.0,Kuhl,641771.0,,,
6.0,6.0,4.0,4.0,1.0,8.0,1.0,4.53,100.0,71.0,"Nola, Aa",605400.0,"(W, 6-5)",633393,1.2,6.0,7.0,7.0,2.0,4.0,1.0,6.3,55.0,28.0,Arrieta,453562.0,"(L, 5-9)",,
5.2,6.0,1.0,1.0,0.0,8.0,0.0,2.36,87.0,59.0,Burnes,669203.0,,633395,7.0,4.0,2.0,2.0,0.0,10.0,2.0,1.08,85.0,60.0,deGrom,594798.0,,,
4.1,8.0,6.0,6.0,1.0,2.0,1.0,4.53,93.0,56.0,Fedde,607200.0,"(L, 4-5)",633396,5.1,7.0,4.0,4.0,0.0,2.0,2.0,3.02,71.0,44.0,Weathers,677960.0,"(W, 4-2)",,
4.1,8.0,6.0,6.0,1.0,6.0,2.0,3.41,86.0,55.0,Bassitt,605135.0,,633406,5.0,10.0,6.0,5.0,2.0,6.0,0.0,2.86,93.0,54.0,"Valdez, F",664285.0,,,
4.0,6.0,4.0,3.0,0.0,4.0,2.0,4.72,68.0,48.0,Matz,571927.0,"(L, 7-4)",633413,5.0,3.0,1.0,1.0,3.0,2.0,0.0,1.5,89.0,52.0,Watkins,657093.0,"(W, 1-0)",,
5.0,9.0,3.0,3.0,3.0,4.0,1.0,4.48,88.0,61.0,Smyly,592767.0,"(W, 7-3)",633330,4.2,6.0,2.0,2.0,2.0,4.0,1.0,6.05,97.0,60.0,Crowe,640444.0,,,
5.0,5.0,1.0,1.0,2.0,7.0,0.0,3.56,86.0,56.0,Ryu,547943.0,"(W, 8-5)",633332,3.2,9.0,6.0,6.0,1.0,3.0,0.0,7.7,75.0,50.0,"Harvey, M",518774.0,"(L, 3-10)",,
1.0,1.0,1.0,1.0,0.0,0.0,1.0,10.80,12.0,8.0,"Reed, J",596082.0,,633333,2.2,6.0,5.0,5.0,1.0,3.0,3.0,4.19,64.0,39.0,Detwiler,446321.0,,,
6.0,4.0,1.0,1.0,3.0,6.0,1.0,1.99,102.0,64.0,Lynn,458681.0,"(W, 9-3)",633335,5.1,12.0,5.0,5.0,0.0,4.0,1.0,4.11,82.0,60.0,Pineda,501381.0,"(L, 3-5)",,
2.2,4.0,6.0,6.0,2.0,2.0,1.0,7.42,73.0,46.0,Mejía,650496.0,"(L, 1-4)",633339,6.0,4.0,1.0,1.0,0.0,6.0,1.0,4.87,90.0,60.0,Wacha,608379.0,"(W, 2-2)",,
4.0,3.0,0.0,0.0,0.0,1.0,0.0,4.33,44.0,29.0,"Anderson, B",474463.0,,633342,4.0,4.0,2.0,2.0,2.0,5.0,1.0,7.88,68.0,41.0,Stock,476594.0,"(L, 0-2)",,
4.0,3.0,2.0,2.0,4.0,3.0,0.0,5.09,80.0,41.0,Oviedo,670912.0,"(L, 0-5)",633347,7.0,3.0,1.0,1.0,2.0,6.0,0.0,3.67,94.0,62.0,Wood,622072.0,"(W, 8-3)",,
4.0,4.0,2.0,2.0,0.0,2.0,2.0,3.59,50.0,35.0,Mize,663554.0,,633349,6.1,8.0,5.0,5.0,2.0,7.0,1.0,2.29,98.0,58.0,Gibson,502043.0,"(L, 6-1)",,
6.0,7.0,3.0,3.0,1.0,5.0,0.0,4.58,105.0,67.0,Senzatela,622608.0,"(L, 2-8)",633355,4.0,4.0,0.0,0.0,1.0,2.0,0.0,2.3,60.0,42.0,"Castellanos, H",528748.0,,,
6.0,7.0,2.0,2.0,2.0,3.0,1.0,5.40,106.0,66.0,Corbin,571578.0,"(W, 6-7)",633362,2.0,9.0,9.0,8.0,1.0,2.0,1.0,5.4,75.0,47.0,Paddack,663978.0,"(L, 4-6)",,
6.2,4.0,4.0,3.0,0.0,6.0,2.0,3.19,92.0,66.0,Manaea,640455.0,"(L, 6-6)",633368,5.0,2.0,1.0,1.0,2.0,7.0,1.0,3.06,88.0,55.0,"Garcia, L",677651.0,,,
0.2,0.0,1.0,1.0,3.0,1.0,0.0,9.95,32.0,18.0,"Nelson, N",656793.0,,633371,5.0,8.0,5.0,5.0,3.0,5.0,1.0,3.48,94.0,61.0,Kikuchi,579328.0,"(L, 6-4)",,
5.2,8.0,7.0,4.0,1.0,6.0,0.0,2.26,97.0,62.0,Wheeler,554430.0,"(L, 6-5)",633375,5.2,5.0,3.0,3.0,1.0,5.0,1.0,4.84,95.0,63.0,"Mills, A",621219.0,"(W, 4-2)",,
7.0,7.0,2.0,2.0,2.0,7.0,0.0,3.19,99.0,61.0,"Gray, So",543243.0,"(W, 2-4)",633383,6.0,5.0,1.0,1.0,1.0,6.0,0.0,4.52,95.0,54.0,Singer,663903.0,,,
5.0,9.0,4.0,4.0,0.0,5.0,2.0,5.52,87.0,62.0,"Rodriguez, Ed",593958.0,"(L, 6-5)",633385,5.1,6.0,3.0,3.0,2.0,5.0,0.0,5.38,107.0,65.0,Heaney,571760.0,"(W, 5-6)",,
6.2,4.0,3.0,3.0,2.0,9.0,2.0,4.16,105.0,68.0,Montgomery,656756.0,"(L, 3-4)",633315,7.0,1.0,0.0,0.0,0.0,8.0,0.0,3.51,103.0,67.0,"Gilbert, L",669302.0,"(W, 3-2)",,
3.0,4.0,3.0,3.0,3.0,5.0,1.0,3.38,70.0,41.0,Kranick,668820.0,"(L, 1-1)",633326,3.2,4.0,1.0,1.0,3.0,7.0,0.0,3.5,85.0,57.0,Megill,656731.0,,,
4.0,3.0,1.0,1.0,2.0,3.0,1.0,4.70,63.0,38.0,Hatch,641672.0,,633331,6.0,3.0,3.0,3.0,2.0,3.0,1.0,6.83,97.0,59.0,Akin,669211.0,"(L, 2-9)",,
7.0,6.0,1.0,1.0,2.0,9.0,1.0,3.64,101.0,69.0,"Urías, J",628711.0,"(W, 11-3)",633334,4.0,7.0,5.0,3.0,1.0,5.0,0.0,3.09,98.0,68.0,"Alcantara, S",645261.0,"(L, 5-8)",,
3.2,5.0,7.0,7.0,1.0,7.0,2.0,2.66,91.0,58.0,Scherzer,453286.0,,633343,3.0,8.0,6.0,6.0,0.0,2.0,1.0,3.09,64.0,44.0,Darvish,506433.0,,,
6.0,4.0,3.0,3.0,4.0,6.0,0.0,3.68,103.0,61.0,Mahle,641816.0,,633351,4.1,5.0,3.0,0.0,4.0,6.0,0.0,3.74,93.0,54.0,Houser,605288.0,,,
6.2,5.0,1.0,1.0,1.0,10.0,0.0,4.41,95.0,71.0,Montas,593423.0,"(W, 8-7)",633354,7.0,7.0,2.0,2.0,2.0,8.0,0.0,2.94,107.0,72.0,McCullers Jr.,621121.0,"(L, 6-2)",,
6.0,6.0,5.0,3.0,1.0,5.0,2.0,4.36,93.0,63.0,Skubal,669373.0,"(L, 5-8)",633359,7.0,8.0,3.0,3.0,1.0,8.0,1.0,5.9,102.0,71.0,"Happ, J",457918.0,"(W, 5-4)",,
5.0,6.0,3.0,3.0,1.0,5.0,1.0,5.51,70.0,45.0,"Gonzalez, C",592346.0,"(W, 3-5)",633392,5.0,5.0,2.0,2.0,2.0,4.0,0.0,4.76,86.0,55.0,Faria,607188.0,,,
6.0,5.0,0.0,0.0,1.0,5.0,0.0,3.88,96.0,64.0,Eflin,621107.0,"(W, 4-6)",633397,5.0,5.0,4.0,4.0,1.0,5.0,2.0,4.66,73.0,52.0,Alzolay,640470.0,"(L, 4-9)",,
5.0,4.0,1.0,1.0,3.0,5.0,1.0,2.53,77.0,47.0,"Duffy, D",518633.0,,633409,4.0,5.0,3.0,3.0,0.0,4.0,2.0,4.31,55.0,38.0,Plesac,668676.0,,,
5.0,6.0,6.0,6.0,1.0,7.0,2.0,4.47,86.0,52.0,Brubaker,664141.0,"(L, 4-9)",633308,5.0,4.0,2.0,2.0,3.0,2.0,0.0,2.66,86.0,51.0,"Walker, T",592836.0,,,
4.1,3.0,1.0,1.0,2.0,5.0,1.0,2.54,63.0,42.0,Widener,642203.0,,633320,3.0,4.0,0.0,0.0,1.0,3.0,0.0,3.23,51.0,32.0,Price,456034.0,,,
3.2,6.0,3.0,3.0,1.0,1.0,1.0,2.89,73.0,51.0,Espino,502179.0,,633322,3.0,1.0,0.0,0.0,0.0,4.0,0.0,3.63,45.0,30.0,Webb,657277.0,,,
7.0,2.0,0.0,0.0,2.0,7.0,0.0,3.64,95.0,59.0,"Morton, C",450203.0,"(W, 8-3)",633336,1.0,1.0,1.0,1.0,0.0,2.0,1.0,4.72,11.0,9.0,Bass,542914.0,"(L, 1-5)",,
3.2,3.0,3.0,2.0,3.0,9.0,0.0,2.90,88.0,48.0,Manoah,666201.0,"(L, 2-1)",633338,4.0,4.0,1.0,1.0,3.0,5.0,0.0,4.05,91.0,58.0,McClanahan,663556.0,,,
5.1,4.0,2.0,0.0,3.0,5.0,0.0,4.23,97.0,57.0,Cobb,502171.0,,633341,5.2,7.0,3.0,3.0,1.0,3.0,2.0,5.88,103.0,64.0,"Gonzales, M",594835.0,,,
5.0,3.0,3.0,3.0,0.0,5.0,0.0,3.65,86.0,57.0,"Irvin, C",608344.0,"(L, 6-8)",633345,6.0,7.0,2.0,2.0,1.0,3.0,0.0,4.86,92.0,61.0,Lyles,543475.0,"(W, 5-5)",,
4.2,2.0,0.0,0.0,2.0,2.0,0.0,1.05,74.0,42.0,Cortes,641482.0,,633348,6.0,7.0,2.0,2.0,0.0,4.0,0.0,3.61,103.0,62.0,Odorizzi,543606.0,"(L, 3-4)",,
2.1,6.0,8.0,8.0,4.0,2.0,3.0,5.35,74.0,45.0,Velasquez,592826.0,"(L, 3-4)",633357,5.0,7.0,3.0,3.0,1.0,4.0,0.0,4.91,85.0,57.0,"Richards, G",572070.0,"(W, 5-5)",,
3.0,5.0,3.0,3.0,3.0,1.0,0.0,4.78,65.0,37.0,LeBlanc,453281.0,"(L, 0-2)",633365,6.1,7.0,2.0,2.0,1.0,1.0,0.0,3.77,93.0,58.0,Hendricks,543294.0,"(W, 11-4)",,
5.0,2.0,2.0,2.0,3.0,3.0,0.0,6.95,69.0,38.0,Manning,666159.0,"(L, 1-3)",633366,5.0,2.0,0.0,0.0,2.0,7.0,0.0,4.66,84.0,52.0,Maeda,628317.0,,,
5.0,6.0,3.0,3.0,2.0,3.0,0.0,5.48,64.0,42.0,Freeland,607536.0,"(L, 1-3)",633367,3.2,3.0,2.0,2.0,4.0,3.0,0.0,4.91,76.0,41.0,Knehr,663753.0,,,
7.2,4.0,1.0,1.0,4.0,9.0,0.0,5.97,114.0,67.0,"Keller, B",641745.0,,633373,7.0,1.0,0.0,0.0,1.0,9.0,0.0,5.47,85.0,57.0,McKenzie,663474.0,,,
7.0,7.0,1.0,1.0,1.0,3.0,1.0,4.25,96.0,61.0,Keuchel,572971.0,"(W, 7-3)",633377,4.0,8.0,2.0,2.0,1.0,4.0,0.0,5.95,87.0,57.0,"López, Jo",605347.0,"(L, 2-12)",,
8.0,7.0,0.0,0.0,3.0,4.0,0.0,2.80,104.0,65.0,Miley,489119.0,"(W, 7-4)",633407,6.0,5.0,1.0,1.0,4.0,3.0,0.0,3.83,89.0,56.0,Lauer,641778.0,"(L, 3-4)",,
7.0,6.0,2.0,2.0,2.0,6.0,0.0,3.70,114.0,73.0,Sandoval,663776.0,"(L, 2-3)",633288,7.0,3.0,0.0,0.0,2.0,6.0,0.0,3.51,95.0,59.0,Flexen,623167.0,"(W, 8-3)",,
2.1,2.0,0.0,0.0,1.0,2.0,0.0,2.41,51.0,28.0,Funkhouser,608335.0,,633289,3.1,4.0,4.0,4.0,2.0,4.0,2.0,5.45,79.0,49.0,Ober,641927.0,,,
3.2,4.0,4.0,4.0,2.0,5.0,3.0,4.34,73.0,44.0,Stripling,548389.0,"(L, 3-5)",633293,5.0,5.0,2.0,2.0,2.0,4.0,1.0,4.3,104.0,66.0,Yarbrough,642232.0,"(W, 6-3)",,
2.2,9.0,8.0,3.0,2.0,1.0,0.0,5.54,80.0,46.0,Lester,452657.0,"(L, 2-4)",633294,6.0,3.0,0.0,0.0,1.0,6.0,0.0,2.68,86.0,54.0,DeSclafani,543101.0,"(W, 10-3)",,
5.0,6.0,2.0,2.0,0.0,2.0,1.0,4.35,65.0,46.0,Anderson,542881.0,"(W, 5-8)",633295,5.0,5.0,3.0,3.0,0.0,5.0,1.0,2.74,68.0,46.0,Stroman,573186.0,"(L, 6-7)",,
7.0,3.0,0.0,0.0,1.0,9.0,0.0,3.36,86.0,58.0,Márquez,608566.0,"(W, 8-6)",633301,4.1,5.0,2.0,1.0,2.0,6.0,0.0,2.93,94.0,64.0,Musgrove,605397.0,"(L, 5-7)",,
9.0,3.0,0.0,0.0,2.0,12.0,0.0,2.68,129.0,83.0,Cole,543037.0,"(W, 9-4)",633304,4.0,3.0,1.0,1.0,1.0,3.0,1.0,3.59,65.0,34.0,Greinke,425844.0,"(L, 8-3)",,
1.0,6.0,9.0,9.0,3.0,1.0,3.0,4.54,53.0,30.0,"Smith, C",592761.0,"(L, 2-6)",633311,6.0,3.0,0.0,0.0,2.0,7.0,0.0,2.36,95.0,61.0,Buehler,621111.0,"(W, 9-1)",,
5.0,9.0,3.0,3.0,1.0,5.0,1.0,4.71,92.0,55.0,Fried,608331.0,"(W, 6-5)",633312,4.0,4.0,3.0,2.0,2.0,4.0,0.0,2.31,81.0,49.0,"Rogers, Tr",669432.0,"(L, 7-6)",,
6.0,5.0,1.0,1.0,2.0,0.0,0.0,4.29,84.0,55.0,Gutierrez,661269.0,,633313,5.0,2.0,3.0,3.0,2.0,6.0,1.0,2.39,92.0,56.0,"Peralta, F",642547.0,,,
5.0,4.0,2.0,2.0,4.0,4.0,2.0,2.90,87.0,48.0,Kaprielian,621076.0,,633316,6.1,5.0,3.0,3.0,0.0,6.0,3.0,5.11,91.0,61.0,Foltynewicz,592314.0,,,
4.0,9.0,6.0,6.0,1.0,2.0,1.0,5.67,66.0,47.0,Minor,501985.0,"(L, 6-8)",633317,6.0,5.0,3.0,3.0,1.0,1.0,2.0,4.23,90.0,59.0,Quantrill,615698.0,"(W, 1-2)",,
4.1,3.0,2.0,2.0,3.0,1.0,1.0,5.40,66.0,36.0,Moore,519043.0,,633344,3.2,6.0,3.0,3.0,2.0,4.0,2.0,4.04,73.0,47.0,"Pérez, M",527048.0,"(L, 7-5)",,
5.1,6.0,2.0,2.0,2.0,9.0,0.0,4.15,106.0,68.0,Giolito,608337.0,"(W, 7-6)",633350,2.0,4.0,4.0,4.0,3.0,1.0,1.0,8.35,52.0,27.0,Eshelman,664045.0,"(L, 0-2)",,
